"id","species_id","name","species","breed","age","gender","weight","status","found","admitted","released","image_url","url"
32056,"1163/24",Nestorka,cat,Europejska,"11 lat",samica,"3 kg",wydane adopcja,"ul. Borecka, Warszawa","2025-01-03","2024-12-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20837_mini.jpg,https://napaluchu.waw.pl/pet/012402892/
32057,"1115/24",Madam,cat,Europejska,"3 lata",samica,"3 kg",wydane adopcja,"ul. Klaudyny, Warszawa","2025-01-02","2024-11-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402752/28d114076e61dc08.JPG,https://napaluchu.waw.pl/pet/012402752/
32058,"1075/24",Frędzel,cat,Europejska,"10 miesięcy",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Stalowa","2025-01-02","2024-10-31",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402640/bfc4f904622b6bb8.jpeg,https://napaluchu.waw.pl/pet/012402640/
32059,"1129/24",Księżna Kicia,cat,Europejska,"10 lat",samica,"6 kg",wydane adopcja,"Warszawa, ul Dorotowska","2025-01-02","2024-11-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402783/bb83db057eb36d20.JPG,https://napaluchu.waw.pl/pet/012402783/
32060,"0853/24",Pianka,cat,Europejska,"7 miesięcy",samica,"2 kg",wydane adopcja,"Warszawa, ul. Książęca, lecznica","2025-01-02","2024-09-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402161/01e9c3e702797a52.jpg,https://napaluchu.waw.pl/pet/012402161/
32061,"0558/24",Lawenda,cat,Europejska,"4 lata",samica,"2 kg",wydane adopcja,"Warszawa, ul. Puławska","2025-01-02","2024-07-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401599/e3648596cd946c63.JPG,https://napaluchu.waw.pl/pet/012401599/
32062,"1187/24","",cat,Europejska,"5 miesięcy",samica,"1 kg",wydane adopcja,"Warszawa, ul. Książeca (klinika)","2025-01-02","2024-12-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20894_mini.jpg,https://napaluchu.waw.pl/pet/012402963/
32065,"1126/24",Stempelek,cat,Europejska,"7 miesięcy",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Stalowa","2024-12-30","2024-11-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402779/3c75d1513b3dce42.jpeg,https://napaluchu.waw.pl/pet/012402779/
32066,"1127/24",Eto,cat,Europejska,"9 miesięcy",samiec,"3 kg",wydane adopcja,"Warszawa, ul. Powsińska","2024-12-30","2024-11-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402780/180976151b88b479.JPG,https://napaluchu.waw.pl/pet/012402780/
32067,"0826/24",Kamizelka,cat,Europejska,"8 miesięcy",samica,"1 kg",wydane adopcja,"Warszawa, Okęcie","2024-12-30","2024-09-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402116/b68cdd17ea35c1c5.JPG,https://napaluchu.waw.pl/pet/012402116/
32068,"0786/24",Baryłka,cat,Europejska,"9 miesięcy",samica,"3 kg",wydane adopcja,"Warszawa, ul. Sonaty","2024-12-28","2024-08-27",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402041/179c844937a706c6.jpg,https://napaluchu.waw.pl/pet/012402041/
32069,"0611/24",Aluś,cat,Europejska,"12 lat",samiec,"4 kg",wydane adopcja,"","2024-12-28","2024-07-24",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401700/0c7719f6b7ba353f.jpeg,https://napaluchu.waw.pl/pet/012401700/
32070,"0981/24",Morello,cat,Europejska,"5 lat",samiec,"3 kg",wydane adopcja,"Warszawa, ul. Wyczółczki","2024-12-28","2024-10-13",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402450/5db1c134303cae0f.JPG,https://napaluchu.waw.pl/pet/012402450/
32071,"1051/24",Rawka,cat,Maine Coon,"6 lat",samica,"5 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-28","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402595/93f179c8a48cafff.jpg,https://napaluchu.waw.pl/pet/012402595/
32073,"0997/24",Mucha,cat,Europejska,"7 miesięcy",samica,"1 kg",wydane adopcja,"Warszawa, ul. Cieślewskich","2024-12-27","2024-10-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402482/c4f723862f02fec7.jpg,https://napaluchu.waw.pl/pet/012402482/
32075,"0996/24",Cień,cat,Europejska,"7 miesięcy",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Cieślewskich","2024-12-27","2024-10-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402481/0120c1808c57a728.JPG,https://napaluchu.waw.pl/pet/012402481/
32077,"0498/24",Zatyczka,cat,Europejska,"9 miesięcy",samica,"1 kg",wydane adopcja,"Łomianki, ul. Batorego","2024-12-22","2024-07-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401477/3c4a4990fcd5f304.jpg,https://napaluchu.waw.pl/pet/012401477/
32078,"0500/24",Pilot,cat,Europejska,"9 miesięcy",samiec,"1 kg",wydane adopcja,"Łomianki, ul. Batorego","2024-12-22","2024-07-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401479/9235c7d8fa6b3c8b.jpg,https://napaluchu.waw.pl/pet/012401479/
32079,"0619/24",Marshmallow,cat,Europejska,"9 miesięcy",samica,"2 kg",wydane adopcja,"ul. Szeligowska, Warszawa","2024-12-22","2024-07-25",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401709/300d572ba21f9d4b.jpg,https://napaluchu.waw.pl/pet/012401709/
32080,"1079/24",Fryderyk,cat,Brytyjski,"9 lat",samiec,"6 kg",wydane adopcja,"","2024-12-22","2024-11-01",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402649/13a1514ef4845a09.jpg,https://napaluchu.waw.pl/pet/012402649/
32081,"0965/24",Fantusia,cat,Europejska,"10 lat",samica,"3 kg",wydane adopcja,"Warszawa, ul. Astronautów","2024-12-21","2024-10-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402409/40d9e5aa609f664e.jpg,https://napaluchu.waw.pl/pet/012402409/
32082,"1060/24",Luboń,cat,Maine Coon,"3 lata",samiec,"5 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-21","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402604/64c9453d8799b207.jpg,https://napaluchu.waw.pl/pet/012402604/
32083,"1024/24",Anyż,cat,Europejska,"8 lat",samiec,"4 kg",wydane adopcja,"","2024-12-21","2024-10-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402531/eef87a9103aba2a4.jpg,https://napaluchu.waw.pl/pet/012402531/
32084,"1130/24",Żurawinka,cat,Europejska,"2 lata",samica,"3 kg",wydane adopcja,"Warszawa, ul Conrada","2024-12-21","2024-11-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402784/4f0019ed471b6ca6.jpeg,https://napaluchu.waw.pl/pet/012402784/
32085,"0998/24",Banknot,cat,Europejska,"1 rok",samiec,"4 kg",wydane adopcja,Warszawa ul Ryżowa,"2024-12-21","2024-10-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402484/a475e5382c6ea8e6.JPG,https://napaluchu.waw.pl/pet/012402484/
32086,"1134/24",Reina,cat,Europejska,"4 lata",samica,"3 kg",wydane adopcja,"ul. Zawodowa, Warszawa","2024-12-20","2024-11-21",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402794/dfdf232cc6b984e5.jpeg,https://napaluchu.waw.pl/pet/012402794/
32087,"1059/24",Hyrlatka,cat,Maine Coon,"5 lat",samica,"4 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-20","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402603/0ccc927dafeb64ef.jpg,https://napaluchu.waw.pl/pet/012402603/
32088,"1057/24",Policka,cat,Maine Coon,"6 lat",samica,"4 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-20","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402601/ea18069d66265f88.jpg,https://napaluchu.waw.pl/pet/012402601/
32089,"1132/24",Martusia,cat,Europejska,"8 miesięcy",samica,"2 kg",wydane adopcja,"ul. Bystra, Warszawa","2024-12-19","2024-11-21",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402792/c8e0c19cefa3d9f2.JPG,https://napaluchu.waw.pl/pet/012402792/
32090,"0698/24",Blue,cat,Europejska,"5 lat",samica,"4 kg",wydane adopcja,"ul. Wołoska, Warszawa","2024-12-18","2024-08-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401855/c0fae28ffe01c573.jpg,https://napaluchu.waw.pl/pet/012401855/
32091,"1111/24",Prympluś,cat,Europejska,"5 miesięcy",samiec,"1 kg",wydane adopcja,"ul. Syreny, Warszawa","2024-12-18","2024-11-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402743/6337caffbaa673fd.jpg,https://napaluchu.waw.pl/pet/012402743/
32092,"1117/24",Figo Frotka,cat,Europejska,"5 miesięcy",samiec,"1 kg",wydane adopcja,"ul. Klaudyny, Warszawa","2024-12-18","2024-11-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402754/fbaa764a346c12c4.jpg,https://napaluchu.waw.pl/pet/012402754/
32093,"1119/24",Profesor Miau,cat,Europejska,"5 miesięcy",samiec,"1 kg",wydane adopcja,"ul. Klaudyny, Warszawa","2024-12-18","2024-11-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402756/e25812300fefc0ce.jpg,https://napaluchu.waw.pl/pet/012402756/
32094,"1140/24",Promyk,cat,Europejska,"3 lata",samiec,"3 kg",wydane adopcja,"Warszwa, ul. Ząbkowska","2024-12-17","2024-11-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402819/0ce269dc08d54631.jpeg,https://napaluchu.waw.pl/pet/012402819/
32095,"1151/24",Kropunia,cat,Europejska,"9 miesięcy",samica,"2 kg",wydane adopcja,Warszawa,"2024-12-16","2024-12-01",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20797_mini.jpg,https://napaluchu.waw.pl/pet/012402849/
32096,"1018/24","",cat,Europejska,"6 miesięcy",samiec,"1 kg",wydane adopcja,"Przemian, Warszawa","2024-12-16","2024-10-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402523/3ae5555a41128f27.jpg,https://napaluchu.waw.pl/pet/012402523/
32098,"1055/24",Czantorka,cat,Maine Coon,"1 rok",samica,"3 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-16","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402599/351f82ff9efa284c.jpg,https://napaluchu.waw.pl/pet/012402599/
32099,"1050/24",Radziejówka,cat,Maine Coon,"6 lat",samica,"4 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-15","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402594/5cc2eb04309aed52.jpg,https://napaluchu.waw.pl/pet/012402594/
32100,"0948/24",Fąfel,cat,Europejska,"10 miesięcy",samiec,"3 kg",wydane adopcja,"Warszawa, ul. Puławska","2024-12-15","2024-10-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402371/05ef4025bc1bbeae.jpeg,https://napaluchu.waw.pl/pet/012402371/
32101,"0828/24",Bibułka,cat,Europejska,"3 lata",samica,"4 kg",wydane adopcja,"Warszawa, ul. Corellego","2024-12-15","2024-09-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402118/4c51d1719c18eb96.JPG,https://napaluchu.waw.pl/pet/012402118/
32102,"1124/24",Zadron,cat,Europejska,"3 lata",samiec,"4 kg",wydane adopcja,"Warszawa, ul. Dorycka","2024-12-15","2024-11-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402772/1a8644b94e89a89f.JPG,https://napaluchu.waw.pl/pet/012402772/
32103,"1058/24",Czupel,cat,Maine Coon,"4 lata",samiec,"7 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-15","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402602/decaad13644bc6de.jpg,https://napaluchu.waw.pl/pet/012402602/
32104,"1038/24",Kaśka,cat,Europejska,"8 miesięcy",samica,"2 kg",wydane adopcja,"Warszawa, ul. Powstanców Sląskich","2024-12-15","2024-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402557/9fd1c0252f7a4b73.jpg,https://napaluchu.waw.pl/pet/012402557/
32105,"1054/24",Połoninka,cat,Maine Coon,"3 lata",samica,"4 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-15","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402598/0576bea25892c8de.jpg,https://napaluchu.waw.pl/pet/012402598/
32106,"1040/24",Małgośka,cat,Europejska,"8 miesięcy",samica,"2 kg",wydane adopcja,"Warszawa, ul. Powstańców Śląskich","2024-12-15","2024-10-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402559/362e4496dad76759.jpg,https://napaluchu.waw.pl/pet/012402559/
32107,"1053/24",Jaworzynka,cat,Maine Coon,"3 lata",samica,"4 kg",wydane adopcja,"Warszawa, ul. Młynarska","2024-12-15","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402597/956e69c4cfc6fad9.jpg,https://napaluchu.waw.pl/pet/012402597/
32108,"0913/24",Selmi,cat,Europejska,"4 lata",samica,"3 kg",wydane adopcja,"ul. Gościeradowska, Warszawa","2024-12-14","2024-09-24",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402293/8fd40f4322273fc5.jpg,https://napaluchu.waw.pl/pet/012402293/
32109,"1063/24",Osnowa,cat,Europejska,"7 miesięcy",samiec,"2 kg",wydane adopcja,"Warszawa, działki Paluch","2024-12-14","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402607/d0e88a5e98db2096.jpg,https://napaluchu.waw.pl/pet/012402607/
32111,"0933/24",Barok,cat,Europejska,"8 miesięcy",samiec,"3 kg",wydane adopcja,"Gmina Piaseczno, Bobrowiec, ul. Mazowiecka","2024-12-14","2024-09-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402343/a031a396498f29c2.jpg,https://napaluchu.waw.pl/pet/012402343/
32112,"0935/24",Rubensia,cat,Europejska,"8 miesięcy",samica,"3 kg",wydane adopcja,"Gmina Piaseczno, Bobrowiec, ul. Mazowiecka","2024-12-14","2024-09-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402345/3410d761f117524b.jpg,https://napaluchu.waw.pl/pet/012402345/
32113,"1116/24",Generał Kłaczek,cat,Europejska,"5 miesięcy",samiec,"1 kg",wydane adopcja,"ul. Klaudyny, Warszawa","2024-12-13","2024-11-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402753/b35f425c88115dd3.JPG,https://napaluchu.waw.pl/pet/012402753/
32114,"1103/24",Alunka,cat,Europejska,"8 miesięcy",samica,"2 kg",wydane adopcja,"Piaseczno, ul.Czajewicza","2024-12-13","2024-11-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402725/282f263a78e3bbf7.jpg,https://napaluchu.waw.pl/pet/012402725/
32115,"1118/24",Dama Chrupka,cat,Europejska,"5 miesięcy",samica,"1 kg",wydane adopcja,"ul. Klaudyny, Warszawa","2024-12-13","2024-11-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402755/5cb1421de7b626b6.jpeg,https://napaluchu.waw.pl/pet/012402755/
32117,"1052/24",Turbacz,cat,Maine Coon,"5 lat",samiec,"6 kg",wydane adopcja,"WArszawa, ul Młynarska","2024-12-11","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402596/65effb0b29906cbc.jpg,https://napaluchu.waw.pl/pet/012402596/
32118,"1047/24",Buba,cat,Europejska,"5 lat",samica,"7 kg",wydane adopcja,"Warszawa, ul. Hoża","2024-12-11","2024-10-25",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402584/cf8a3fccd1a9713c.JPG,https://napaluchu.waw.pl/pet/012402584/
32119,"0974/24",Kofia,cat,Europejska,"7 miesięcy",samica,"2 kg",wydane adopcja,"Chełmońskiego, Warszawa","2024-12-11","2024-10-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402427/b652e768e375bee6.JPG,https://napaluchu.waw.pl/pet/012402427/
32120,"0624/24",Miodzik,cat,Europejska,"9 miesięcy",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Płatnerska","2024-12-11","2024-07-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401715/3b676d6f120c003f.jpg,https://napaluchu.waw.pl/pet/012401715/
32121,"0623/24",Makaronik,cat,Europejska,"9 miesięcy",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Płatnerska","2024-12-11","2024-07-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401714/3bde441d02d16b35.jpg,https://napaluchu.waw.pl/pet/012401714/
32122,"0834/24",Muszkieter,cat,Europejska,"13 lat",samiec,"5 kg",wydane adopcja,Warszawa ul. Ekspresowa,"2024-12-10","2024-09-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402134/552cc2774e4a1f60.jpeg,https://napaluchu.waw.pl/pet/012402134/
32123,"1128/24","",cat,Europejska,"5 miesięcy",samica,"1 kg",wydane adopcja,"Warszawa, ul. Łomżyńska","2024-12-09","2024-11-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402782/720d56bf9af9bf10.jpg,https://napaluchu.waw.pl/pet/012402782/
32125,"0562/24",Fenkuł,cat,Europejska,"1 rok",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Puławska","2024-12-08","2024-07-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401603/1c4fcfb9a5f5bb51.jpg,https://napaluchu.waw.pl/pet/012401603/
32126,"1043/24",Niuans,cat,Europejska,"7 lat",samiec,"5 kg",wydane adopcja,"Warszawa, ul. Łodygowa","2024-12-08","2024-10-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402576/7812187f09ff2634.jpg,https://napaluchu.waw.pl/pet/012402576/
32127,"1082/24",Gangster,cat,Europejska,"10 miesięcy",samiec,"3 kg",wydane adopcja,"Warszawa, ul. Rybna","2024-12-08","2024-11-01",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402655/dccfe57efef68c16.JPG,https://napaluchu.waw.pl/pet/012402655/
32128,"0546/24",Koperek,cat,Europejska,"1 rok",samiec,"3 kg",wydane adopcja,"Warszawa, ul. Puławska","2024-12-08","2024-07-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401584/501f00123ee2123a.jpg,https://napaluchu.waw.pl/pet/012401584/
32129,"1012/24","",cat,Europejska,"7 miesięcy",samica,"1 kg",wydane adopcja,"ul. Czechowaiaka, Warszawa","2024-12-07","2024-10-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402513/04123e3c5f6087f7.jpg,https://napaluchu.waw.pl/pet/012402513/
32130,"1013/24","",cat,Europejska,"7 miesięcy",samica,"1 kg",wydane adopcja,"ul. Czechowaiaka, Warszawa","2024-12-07","2024-10-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402514/f801bb3174dd8a84.jpg,https://napaluchu.waw.pl/pet/012402514/
32131,"1080/24",Barbara,cat,Europejska,"9 lat",samica,"4 kg",wydane adopcja,"Warszawa, ul. Książeca (lecznica)","2024-12-06","2024-11-01",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20637_mini.jpg,https://napaluchu.waw.pl/pet/012402650/
32134,"0947/24",Duskara,cat,Europejska,"9 miesięcy",samica,"2 kg",wydane adopcja,"Warszawa, ul. Kochanowskiego","2024-12-05","2024-10-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402369/10a8e5f4e3a93a7f.jpeg,https://napaluchu.waw.pl/pet/012402369/
32135,"0895/24",Hitchcock,cat,Europejska,"8 miesięcy",samiec,"1 kg",wydane adopcja,"Warszawa Okęcie, okolice sklepu OBI","2024-12-04","2024-09-21",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402266/8d83efdce1f7e03f.JPG,https://napaluchu.waw.pl/pet/012402266/
32136,"0856/24",Jazzik,cat,Europejska,"8 miesięcy",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Bobrowiecka","2024-12-03","2024-09-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402165/4cbedc2786df5b11.jpg,https://napaluchu.waw.pl/pet/012402165/
32137,"1064/24",Trawestacja,cat,Europejska,"9 miesięcy",samica,"4 kg",wydane adopcja,"Warszawa, ul. Bartycka","2024-12-03","2024-10-26",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402610/297e5946f1c7aecd.JPG,https://napaluchu.waw.pl/pet/012402610/
32138,"1114/24","",cat,Europejska,"3 lata",samica,"3 kg",wydane adopcja,"Warszawa, ul. Piaskowa","2024-12-03","2024-11-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20715_mini.jpg,https://napaluchu.waw.pl/pet/012402750/
32140,"0955/24",Kukułek,cat,Europejska,"1 rok",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Obozowa","2024-12-02","2024-10-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402390/5af7938a4f763f5b.JPG,https://napaluchu.waw.pl/pet/012402390/
32141,"0978/24",Major,cat,Europejska,"12 lat",samiec,"3 kg",wydane adopcja,"ul. Okrąg, Warszawa","2024-12-02","2024-10-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402441/dd6c3367d1c1a026.JPG,https://napaluchu.waw.pl/pet/012402441/
32142,"1107/24",Niuta,cat,Europejska,"8 miesięcy",samica,"3 kg",wydane adopcja,Warszawa ul Młodnicka,"2024-12-02","2024-11-14",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402738/8f5bda71f946307e.JPG,https://napaluchu.waw.pl/pet/012402738/
32143,"1098/24",Wisienka,cat,Europejska,"3 lata",samica,"4 kg",wydane adopcja,"Warszawa, ul. Kąkolowa","2024-12-01","2024-11-10",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402714/6912a8218752c4d6.JPG,https://napaluchu.waw.pl/pet/012402714/
32144,"1097/24",Kama,cat,Europejska,"8 miesięcy",samica,"2 kg",wydane adopcja,"Warszawa, ul. Odyńca","2024-11-30","2024-11-10",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402713/66e4270745e68015.jpg,https://napaluchu.waw.pl/pet/012402713/
32145,"0889/24",Wacław,cat,Europejska,"16 lat",samiec,"5 kg",wydane adopcja,"Warszawa, ul. Powstańców Wielkopolskich","2024-11-30","2024-09-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402248/f2293643200eb2c3.jpg,https://napaluchu.waw.pl/pet/012402248/
32146,"1096/24",Migdałek,cat,Europejska,"8 miesięcy",samiec,"3 kg",wydane adopcja,"Warszawa, ul. Szyszaków","2024-11-30","2024-11-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402707/2360ba4edd54767d.jpeg,https://napaluchu.waw.pl/pet/012402707/
