id,species_id,name,species,breed,age,gender,weight,status,found,released,admitted,image_url,url
172,1333/24,Ciri,dog,Mieszaniec,2 lata,samica,14 kg,wydane adopcja,"Warszawa, ul. Grenadierów",2024-12-27,2024-09-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402256/d41f677089e5b876.JPG,https://napaluchu.waw.pl/pet/012402256/
173,1642/23,Mamaj,dog,Mieszaniec,7 lat,samiec,21 kg,wydane adopcja,"Warszawa, ul. Strzeleckiego (lecznica)",2024-12-27,2023-11-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012302728/fea5c7703c195828.jpg,https://napaluchu.waw.pl/pet/012302728/
184,1369/24,Buli,dog,Mieszaniec,8 lat,samiec,12 kg,wydane adopcja,"ul. Tatarska, Warszawa",2024-12-22,2024-09-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402331/ded8ed638a613025.jpg,https://napaluchu.waw.pl/pet/012402331/
186,1516/24,Harley,dog,Owczarek niemiecki,3 lata,samiec,29 kg,wydane adopcja,"Warszawa, ul. Pereca",2024-12-22,2024-10-28,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402622/8449313524ff52e7.jpg,https://napaluchu.waw.pl/pet/012402622/
187,1743/24,,dog,Mieszaniec,13 lat,samica,10 kg,wydane adopcja,"Piaseczno, Bobrowiec/Mazowiecka",2024-12-22,2024-12-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20906_mini.jpg,https://napaluchu.waw.pl/pet/012402977/
188,0257/24,Lutka (i Todzia),dog,Mieszaniec,9 lat,samica,11 kg,wydane adopcja,Warszawa,2024-12-22,2024-02-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012400367/0c82ad2eae5f250a.JPG,https://napaluchu.waw.pl/pet/012400367/
189,1543/24,Pola i Psotka,dog,Mieszaniec,10 lat,samica,11 kg,wydane adopcja,,2024-12-21,2024-11-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402666/210137740129195b.JPG,https://napaluchu.waw.pl/pet/012402666/
190,1542/24,Psotka i Pola,dog,Mieszaniec,12 lat,samica,12 kg,wydane adopcja,,2024-12-21,2024-11-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402665/cd4dd1b4f750ff79.JPG,https://napaluchu.waw.pl/pet/012402665/
191,1513/24,Lusia,dog,Mieszaniec,2 lata,samica,9 kg,wydane adopcja,"ul. Żeglugi Wiślanej, Warszawa",2024-12-21,2024-10-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402616/72a957f411c666d7.jpg,https://napaluchu.waw.pl/pet/012402616/
192,1340/24,Gapcio,dog,MIX AST,2 lata,samiec,22 kg,wydane adopcja,"Warszawa, ul. Anielewicza",2024-12-21,2024-09-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402267/9bf77f3b29061fd1.jpg,https://napaluchu.waw.pl/pet/012402267/
193,1726/24,Lana,dog,Mieszaniec,1 rok,samica,11 kg,wydane adopcja,Warszawa,2024-12-21,2024-12-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/012402949_mini.jpg,https://napaluchu.waw.pl/pet/012402949/
194,1312/24,Rita,dog,MIX AST,1 rok,samica,20 kg,wydane adopcja,# weryfikacja,2024-12-21,2024-09-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402224/80f34da24455176c.jpg,https://napaluchu.waw.pl/pet/012402224/
195,1592/24,Agawa,dog,Mieszaniec,5 miesięcy,samica,3 kg,wydane adopcja,"Warszawa, ul. Ceramiczna",2024-12-21,2024-11-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402735/9dab02a65c03ec3a.jpeg,https://napaluchu.waw.pl/pet/012402735/
198,1392/24,Volta,dog,Mieszaniec,3 lata,samica,15 kg,wydane adopcja,"Bogatki, ul. Królewska (Gmina Piaseczno)",2024-12-20,2024-10-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402378/5bbbc26b0d004bbe.jpg,https://napaluchu.waw.pl/pet/012402378/
199,1901/21,Summer,dog,Mieszaniec,7 lat,samiec,16 kg,wydane adopcja,"Ul. Żwirki i Wigury, Warszawa",2024-12-20,2021-12-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012103287/c650613e1ee24a8c.jpg,https://napaluchu.waw.pl/pet/012103287/
200,1458/24,Faro,dog,Mieszaniec,1 rok,samiec,5 kg,wydane adopcja,"Warszawa, ul. Grzybowska",2024-12-18,2024-10-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402494/a1524eb53ef3c4c9.jpg,https://napaluchu.waw.pl/pet/012402494/
202,0752/24,Cukier,dog,Mieszaniec,1 rok,samiec,11 kg,wydane adopcja,"Piaseczno, ul. Jerozolimska",2024-12-17,2024-05-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401068/da06f364b0ae9080.jpg,https://napaluchu.waw.pl/pet/012401068/
203,1601/24,Horton,dog,MIX AST,1 rok,samiec,27 kg,wydane adopcja,"ul. Lasek na Kole, Warszawa",2024-12-16,2024-11-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402758/15fa260834e5f87d.jpeg,https://napaluchu.waw.pl/pet/012402758/
204,1371/24,Blob,dog,Mieszaniec,1 rok,samiec,12 kg,wydane adopcja,"ul. Wrzeciono (odebrane), ul. Odkryta (znalezione), Warszawa",2024-12-16,2024-09-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402333/9a94a98cd5ec59bc.jpg,https://napaluchu.waw.pl/pet/012402333/
205,1585/24,Szyszka,dog,Mieszaniec,1 rok,samica,17 kg,wydane adopcja,"Warszawa, ul. Leszno",2024-12-15,2024-11-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402723/eb149ea023790118.jpg,https://napaluchu.waw.pl/pet/012402723/
206,0830/24,Bacardi,dog,Mieszaniec,1 rok,samiec,21 kg,wydane adopcja,"Warszawa, ul. Meissnera",2024-12-15,2024-06-09,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401223/d995f5d3c996f600.jpg,https://napaluchu.waw.pl/pet/012401223/
207,1519/24,Stella,dog,Mieszaniec,3 lata,samica,11 kg,wydane adopcja,"Warszawa, ul. Ceramiczna",2024-12-15,2024-10-28,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402626/60035ff54eca20c2.jpg,https://napaluchu.waw.pl/pet/012402626/
208,1429/24,PIXI,dog,Mieszaniec,5 lat,samica,9 kg,wydane adopcja,"Warszawa, ul. Wspólna",2024-12-15,2024-10-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402443/048dd87a33607b73.jpg,https://napaluchu.waw.pl/pet/012402443/
209,0720/23,Finn,dog,Mieszaniec,2 lata,samiec,24 kg,wydane adopcja,"ul. Gimnastyczna, Warszawa",2024-12-15,2023-05-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012301021/eaa1ff997ea0a508.jpg,https://napaluchu.waw.pl/pet/012301021/
210,1272/24,Seneka,dog,Mieszaniec,1 rok,samica,8 kg,wydane adopcja,"Warszawa, ul. Połczyńska",2024-12-14,2024-09-06,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402124/bbafe923caddc629.jpg,https://napaluchu.waw.pl/pet/012402124/
212,1696/24,Vogue,dog,Mieszaniec,4 miesiące,samiec,2 kg,wydane adopcja,"ul. Staszica, Warszawa",2024-12-13,2024-12-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402899/964b59fdc4e72200.jpg,https://napaluchu.waw.pl/pet/012402899/
213,1424/24,Winston,dog,Mieszaniec,1 rok,samiec,16 kg,wydane adopcja,"Warszawa, Lasek na Kole",2024-12-13,2024-10-11,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402436/84a7ff5c7437eb71.jpeg,https://napaluchu.waw.pl/pet/012402436/
217,1499/24,Koko,dog,Mieszaniec,1 rok,samica,9 kg,wydane adopcja,"Warszawa, Las Kabacki",2024-12-13,2024-10-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402582/0c0a2eb609d13fc7.jpg,https://napaluchu.waw.pl/pet/012402582/
219,1310/24,Eldad,dog,Mieszaniec,4 lata,samiec,16 kg,wydane adopcja,"ul. Marywilska, Warszawa",2024-12-13,2024-09-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402222/5141e5b199baef64.jpg,https://napaluchu.waw.pl/pet/012402222/
223,1332/24,Lilo,dog,Mieszaniec,4 lata,samiec,11 kg,wydane adopcja,"Warszawa, ul Estrady",2024-12-12,2024-09-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402255/9537d55d11850c09.jpeg,https://napaluchu.waw.pl/pet/012402255/
225,1213/24,Rambo,dog,Mieszaniec,10 lat,samiec,19 kg,wydane adopcja,Warszawa,2024-12-11,2024-08-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401995/7587474f80099bdb.jpg,https://napaluchu.waw.pl/pet/012401995/
227,1667/24,Racuszek,dog,Mieszaniec,4 miesiące,samiec,3 kg,wydane adopcja,"Warszawa, ul. Górczewska",2024-12-10,2024-12-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402859/d8a6439bc5d913cb.jpg,https://napaluchu.waw.pl/pet/012402859/
228,0062/24,Wedding,dog,Mieszaniec,2 lata,samiec,21 kg,wydane adopcja,"Warszawa, ul. Bohaterewicza",2024-12-10,2024-01-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012400094/798bdbabb3d87784.jpg,https://napaluchu.waw.pl/pet/012400094/
229,1599/24,Fraszka,dog,Mieszaniec,5 miesięcy,samica,5 kg,wydane adopcja,"ul. Okolice Jeziorka Czerniakowskiego, Warszawa",2024-12-10,2024-11-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402748/0ef8c92ec08266ce.jpg,https://napaluchu.waw.pl/pet/012402748/
230,1389/24,Raja,dog,Mieszaniec,14 lat,samica,17 kg,wydane adopcja,"Warszawa, ul. Srebrna",2024-12-10,2024-10-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402370/4fab695d18d8c24a.jpg,https://napaluchu.waw.pl/pet/012402370/
236,1311/24,Lubiś,dog,Mieszaniec,2 lata,samiec,25 kg,wydane adopcja,"Warszawa, Pl. Szembeka",2024-12-09,2024-09-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402223/815c3ec569b7ea7d.jpg,https://napaluchu.waw.pl/pet/012402223/
238,1269/24,Puder,dog,Mieszaniec,11 miesięcy,samiec,13 kg,wydane adopcja,"Warszawa, ul. Wyszogrodzka",2024-12-08,2024-09-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402121/696ffd03c06f084a.jpg,https://napaluchu.waw.pl/pet/012402121/
239,1473/24,Mięta,dog,Mieszaniec,4 lata,samica,5 kg,wydane adopcja,"Zalesie Górne, parking",2024-12-08,2024-10-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402536/2711b6c1eae82972.jpg,https://napaluchu.waw.pl/pet/012402536/
240,1355/24,Teo,dog,Mieszaniec,3 lata,samiec,7 kg,wydane adopcja,"ul. Gruszewska, Warszawa",2024-12-08,2024-09-26,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402305/0a619b94c2fc55e6.jpg,https://napaluchu.waw.pl/pet/012402305/
241,1492/24,Fernando,dog,Mieszaniec,6 miesięcy,samiec,2 kg,wydane adopcja,ul. Strzeleckiego,2024-12-07,2024-10-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402571/1017a4af0e286793.jpg,https://napaluchu.waw.pl/pet/012402571/
242,1548/24,Serek,dog,Yorkshire terier,10 lat,samiec,8 kg,wydane adopcja,"Warszawa, ul. Aleja 3 Maja",2024-12-07,2024-11-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402673/1a625b565050e2a9.jpg,https://napaluchu.waw.pl/pet/012402673/
243,1482/23,Czółko,dog,Mieszaniec,3 lata,samiec,12 kg,wydane adopcja,"Warszawa, ul. Osowska",2024-12-07,2023-10-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012302422/87eeb27e07996ef3.jpeg,https://napaluchu.waw.pl/pet/012302422/
244,1256/24,Tintin,dog,Mieszaniec,6 lat,samiec,11 kg,wydane adopcja,"Warszawa, ul. Gagarina",2024-12-06,2024-09-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402092/dc562998cc905e79.jpeg,https://napaluchu.waw.pl/pet/012402092/
246,1480/24,Pietruszka,dog,Mieszaniec,12 lat,samica,6 kg,wydane adopcja,"Warszawa, ul. Saska",2024-12-05,2024-10-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402549/8ead1fff7c8ea8ab.jpg,https://napaluchu.waw.pl/pet/012402549/
247,1451/24,Karo,dog,Mieszaniec,12 lat,samiec,8 kg,wydane adopcja,Warszawa,2024-12-05,2024-10-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402485/141555e1195f2002.JPG,https://napaluchu.waw.pl/pet/012402485/
248,1331/24,Daga,dog,Mieszaniec,2 lata,samica,10 kg,wydane adopcja,"Warszawa, ul. Podkowy",2024-12-05,2024-09-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402254/e87bb3aff23abbdc.JPG,https://napaluchu.waw.pl/pet/012402254/
252,1652/24,Buziak,dog,Mieszaniec,5 miesięcy,samiec,4 kg,wydane adopcja,"ul. Mozwiecka, Waszawa Wesoła",2024-12-04,2024-11-28,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402833/671b6f981c06c5fb.jpg,https://napaluchu.waw.pl/pet/012402833/
253,1598/24,Nowela,dog,Mieszaniec,5 miesięcy,samica,4 kg,wydane adopcja,"ul. Okolice Jeziorka Czerniakowskiego, Warszawa",2024-12-04,2024-11-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20712_mini.jpg,https://napaluchu.waw.pl/pet/012402747/
257,1383/24,Onyks,dog,Mieszaniec,12 lat,samiec,12 kg,wydane adopcja,"Warszawa, ul. Łodygowa",2024-12-03,2024-10-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402354/5ee54dc5c14c343d.jpg,https://napaluchu.waw.pl/pet/012402354/
258,1264/24,Drops,dog,Mieszaniec,11 lat,samiec,18 kg,wydane adopcja,Warszawa ul Szegedyńska oddział Straży Miejskiej,2024-12-02,2024-09-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402110/92c2b1956e2ad4be.jpg,https://napaluchu.waw.pl/pet/012402110/
259,1223/24,Astra,dog,Bokser,4 lata,samica,25 kg,wydane adopcja,"Las Kabacki, Warszawa",2024-12-02,2024-08-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402021/709736e8989d0ee5.jpg,https://napaluchu.waw.pl/pet/012402021/
260,1493/24,Sergio,dog,Mieszaniec,6 miesięcy,samiec,2 kg,wydane adopcja,ul. Strzeleckiego,2024-12-02,2024-10-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402572/760e8ab4afd4b1eb.jpg,https://napaluchu.waw.pl/pet/012402572/
261,1320/24,Otis,dog,Labrador,2 lata,samiec,22 kg,wydane adopcja,"Warszawa, ul. Alpejska",2024-12-02,2024-09-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402237/e45549dff63bd4fc.jpg,https://napaluchu.waw.pl/pet/012402237/
263,1460/24,Korba,dog,Mieszaniec,1 rok,samica,10 kg,wydane adopcja,"Piaseczno, ul. Czajeiwcza",2024-12-01,2024-10-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402496/d69af22df38ef3af.jpg,https://napaluchu.waw.pl/pet/012402496/
266,1379/24,Emi,dog,Husky,10 lat,samica,24 kg,wydane adopcja,# weryfikacja,2024-12-01,2024-10-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402348/9cb3436cd42e87d6.jpeg,https://napaluchu.waw.pl/pet/012402348/
268,1321/24,Leo,dog,Labrador,3 lata,samiec,37 kg,wydane adopcja,"Warszawa, ul. Zagajnikowa",2024-12-01,2024-09-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402238/76a7529652a527d4.jpg,https://napaluchu.waw.pl/pet/012402238/
269,1609/24,,dog,Mieszaniec,11 miesięcy,samiec,21 kg,wydane adopcja,"ul. Wilcza, Warszawa",2024-12-01,2024-11-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20732_mini.jpg,https://napaluchu.waw.pl/pet/012402768/
270,1590/24,Cukier,dog,Mieszaniec,5 miesięcy,samiec,4 kg,wydane adopcja,"Warszawa, ul. Ceramiczna",2024-12-01,2024-11-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402733/db14e11ee192fd82.jpg,https://napaluchu.waw.pl/pet/012402733/
271,1210/24,Szogun,dog,MIX AST,1 rok,samiec,17 kg,wydane adopcja,"Warszawa, ul. Iwicka",2024-11-30,2024-08-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401988/f58f8b5e4ca6d6de.jpg,https://napaluchu.waw.pl/pet/012401988/
274,1319/24,Toto,dog,Mieszaniec,1 rok,samiec,7 kg,wydane adopcja,"Warszawa, ul. Jagiellońska",2024-11-30,2024-09-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402236/d9eeffd0bcc1a5a0.jpg,https://napaluchu.waw.pl/pet/012402236/
275,1334/24,Zetka,dog,Mieszaniec,5 lat,samica,11 kg,wydane adopcja,"Warszawa, ul. Kamionkowska",2024-11-30,2024-09-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402257/559ed73963a2eb73.jpg,https://napaluchu.waw.pl/pet/012402257/
276,1351/24,Juna,dog,Mieszaniec,1 rok,samica,7 kg,wydane adopcja,,2024-11-30,2024-09-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402292/05254326c822fc49.jpg,https://napaluchu.waw.pl/pet/012402292/
277,1358/24,Pepa,dog,Mieszaniec,1 rok,samica,11 kg,wydane adopcja,"Warszawa, ul. Dorycka",2024-11-30,2024-09-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402308/7cf15f3987eac539.jpg,https://napaluchu.waw.pl/pet/012402308/
278,1388/24,Milka,dog,Mieszaniec,1 rok,samica,13 kg,wydane adopcja,"ul. Starczewska, Warszawa",2024-11-30,2024-10-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402367/61bf1c84a1e61083.jpg,https://napaluchu.waw.pl/pet/012402367/
279,1396/24,Nefryt,dog,Mieszaniec,5 lat,samiec,13 kg,wydane adopcja,"Warszawa, ul. Wirażowa",2024-11-30,2024-10-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402385/24fad512e11f869e.jpg,https://napaluchu.waw.pl/pet/012402385/
280,1411/24,Świetlik,dog,Mieszaniec,2 lata,samiec,12 kg,wydane adopcja,"Warszawa, ul. Pola Karolińskie",2024-11-30,2024-10-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402416/e6c1c8b8aff0121d.jpg,https://napaluchu.waw.pl/pet/012402416/
281,1254/24,Wanda,dog,Owczarek belgijski,2 lata,samica,30 kg,wydane adopcja,"Warszawa, ul. Gwintowa",2024-11-29,2024-09-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402086/307c355512281e25.JPG,https://napaluchu.waw.pl/pet/012402086/
282,1573/24,Gruszka,dog,Jamnik,12 lat,samica,6 kg,wydane adopcja,"Warszawa, ul. Wileńska",2024-11-29,2024-11-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/012402705_mini.jpg,https://napaluchu.waw.pl/pet/012402705/
283,1572/24,Migdałek,dog,Pinczer średni,12 lat,samiec,4 kg,wydane adopcja,"Warszawa, ul. Pańska",2024-11-29,2024-11-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/012402704_mini.jpg,https://napaluchu.waw.pl/pet/012402704/
284,1632/23,Tytus,dog,Mieszaniec,17 lat,samiec,10 kg,wydane adopcja,Warszawa ul. Jerzego,2024-11-29,2023-11-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012302701/24821896f94d3643.jpg,https://napaluchu.waw.pl/pet/012302701/
285,1232/24,Neo,dog,Mieszaniec,1 rok,samiec,13 kg,wydane adopcja,"Warszawa, ul. Turkusowa",2024-11-28,2024-08-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402040/7db7b22cc0d8a921.jpg,https://napaluchu.waw.pl/pet/012402040/
287,1569/24,Kami,dog,Mieszaniec,5 miesięcy,samiec,1 kg,wydane adopcja,"Gierdziejewskiego, Warszawa",2024-11-27,2024-11-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402700/ce1ff506ba8c6cf1.jpg,https://napaluchu.waw.pl/pet/012402700/
288,1476/24,Nigella,dog,Mieszaniec,5 miesięcy,samica,1 kg,wydane adopcja,"Zalesie Górne, parking",2024-11-27,2024-10-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402539/4249bd501bb914e4.jpg,https://napaluchu.waw.pl/pet/012402539/
290,0821/24,Aldo,dog,Mieszaniec,3 lata,samiec,13 kg,wydane adopcja,Wał Miedzyszyński/Algierska,2024-11-26,2024-06-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012401206/b0467adeb7dbe5c2.jpg,https://napaluchu.waw.pl/pet/012401206/
291,1419/24,Lerka,dog,Mieszaniec,2 lata,samica,12 kg,wydane adopcja,"Dzieci Warszawy, Warszawa",2024-11-26,2024-10-11,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402428/2f49ed2f15d122dd.jfif,https://napaluchu.waw.pl/pet/012402428/
292,1491/24,Lella,dog,Mieszaniec,6 miesięcy,samica,2 kg,wydane adopcja,ul. Strzeleckiego,2024-11-26,2024-10-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402570/cfeb4f7771edf3c4.jpg,https://napaluchu.waw.pl/pet/012402570/
293,1479/24,Cappuccino,dog,Mieszaniec,13 lat,samiec,1 kg,wydane adopcja,# weryfikacja,2024-11-26,2024-10-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/20546_mini.jpg,https://napaluchu.waw.pl/pet/012402545/
295,1308/24,STEFAN,dog,Mieszaniec,10 lat,samiec,9 kg,wydane adopcja,"ul. Puławska, Warszawa",2024-11-24,2024-09-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402220/6afae0d011a14f27.jpg,https://napaluchu.waw.pl/pet/012402220/
296,1464/24,Dyzio,dog,Mieszaniec,9 miesięcy,samiec,6 kg,wydane adopcja,"warszawa, ul. Gąbińska",2024-11-24,2024-10-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402506/4260657ff002cdbf.jpg,https://napaluchu.waw.pl/pet/012402506/
297,1597/24,Epika,dog,Mieszaniec,5 miesięcy,samica,5 kg,wydane adopcja,"ul. Okolice Jeziorka Czerniakowskiego, Warszawa",2024-11-24,2024-11-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402746/183119325e25a37a.jpg,https://napaluchu.waw.pl/pet/012402746/
298,1589/24,Stewia,dog,Mieszaniec,5 miesięcy,samica,3 kg,wydane adopcja,"Warszawa, ul. Ceramiczna",2024-11-24,2024-11-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402732/73e487ca6bcbcd76.jpg,https://napaluchu.waw.pl/pet/012402732/
301,1503/22,Galaktyka,dog,Mieszaniec,2 lata,samica,13 kg,wydane adopcja,"Odkryta, Warszawa",2024-11-24,2022-09-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202487/83a7c05e18d4c8cc.jpeg,https://napaluchu.waw.pl/pet/012202487/
302,1283/24,Midas,dog,Mieszaniec,1 rok,samiec,11 kg,wydane adopcja,"Warszawa, ul. Fieldorfa Nila (lecznica)",2024-11-23,2024-09-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402151/f95a966aa1642c2c.jpg,https://napaluchu.waw.pl/pet/012402151/
303,1844/23,Dorian,dog,Mieszaniec,11 lat,samiec,16 kg,wydane adopcja,,2024-11-23,2023-12-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012303053/48e2a1c43ac43bb9.jpg,https://napaluchu.waw.pl/pet/012303053/
304,1534/24,Nocka,dog,Mieszaniec,4 lata,samica,11 kg,wydane adopcja,# weryfikacja,2024-11-23,2024-11-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402651/f3af156e7eca93ef.jpeg,https://napaluchu.waw.pl/pet/012402651/
305,1330/24,Albi,dog,Mieszaniec,2 lata,samiec,8 kg,wydane adopcja,,2024-11-23,2024-09-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402253/89790dfedd4aab27.jpg,https://napaluchu.waw.pl/pet/012402253/
306,1568/24,Kari,dog,Mieszaniec,5 miesięcy,samiec,1 kg,wydane adopcja,"ul. Gierdziejewskiego, Warszawa",2024-11-23,2024-11-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402699/ea56e9f399782ddb.jpg,https://napaluchu.waw.pl/pet/012402699/
307,1567/24,Kobi,dog,Mieszaniec,5 miesięcy,samiec,2 kg,wydane adopcja,"ul. Gierdziejewskiego, Warszawa",2024-11-23,2024-11-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012402698/ec2426296c1c0113.jpg,https://napaluchu.waw.pl/pet/012402698/
